;battCharge;battDischarge;batteryCapacity;dateTime;hourlyPrices;id;loadCons;loadGrid;loadProd;newGrid;priceThreshold;prices;prodUsage
117;9.490450000000001;0.9483;13.5;2014-01-05 21:00:00;0.0504;118;0.9483;0.9483;0.0;0.0;0.00493;0.0504;0.0
118;8.733133333333335;0.757316666666667;13.5;2014-01-05 22:00:00;0.0504;119;0.757316666666667;0.757316666666667;0.0;0.0;0.00493;0.0504;0.0
119;8.733133333333335;0.0;13.5;2014-01-05 23:00:00;0.00493;120;0.3129;0.3129;0.0;0.3129;0.00493;0.00493;0.0
120;8.733133333333335;0.0;13.5;2014-01-06 00:00:00;0.00493;121;0.2962;0.2962;0.0;0.2962;0.00493;0.00493;0.0
121;8.733133333333335;0.0;13.5;2014-01-06 01:00:00;0.00493;122;0.337483333333333;0.337483333333333;0.0;0.337483333333333;0.00493;0.00493;0.0
122;8.733133333333335;0.0;13.5;2014-01-06 02:00:00;0.00493;123;0.4104;0.4104;0.0;0.4104;0.00493;0.00493;0.0
123;8.733133333333335;0.0;13.5;2014-01-06 03:00:00;0.00493;124;0.414033333333333;0.414033333333333;0.0;0.414033333333333;0.00493;0.00493;0.0
124;8.733133333333335;0.0;13.5;2014-01-06 04:00:00;0.00493;125;0.430316666666667;0.430316666666667;0.0;0.430316666666667;0.00493;0.00493;0.0
125;8.733133333333335;0.0;13.5;2014-01-06 05:00:00;0.00493;126;0.4512;0.4512;0.0;0.4512;0.00493;0.00493;0.0
126;8.733133333333335;0.0;13.5;2014-01-06 06:00:00;0.00493;127;1.08933333333333;1.08933333333333;0.0;1.08933333333333;0.00493;0.00493;0.0
127;7.973483333333335;0.764133333333333;13.5;2014-01-06 07:00:00;0.0504;128;0.764133333333333;0.7537;0.00448333333333333;0.0;0.00493;0.0504;0.00448333333333333
128;8.059716666666667;0.227766666666667;13.5;2014-01-06 08:00:00;0.0504;129;0.227766666666667;-0.0862;0.314;0.0;0.00493;0.0504;0.314
129;8.507233333333334;0.271933333333333;13.5;2014-01-06 09:00:00;0.0504;130;0.271933333333333;-0.447516666666667;0.71945;0.0;0.00493;0.0504;0.71945
130;9.173216666666667;0.431066666666667;13.5;2014-01-06 10:00:00;0.0504;131;0.431066666666667;-0.665966666666667;1.09705;0.0;0.00493;0.0504;1.09705
131;10.332883333333335;0.255483333333333;13.5;2014-01-06 11:00:00;0.0504;132;0.255483333333333;-1.1597;1.41515;0.0;0.00493;0.0504;1.41515
132;11.541650000000002;0.221133333333333;13.5;2014-01-06 12:00:00;0.0504;133;0.221133333333333;-1.20888333333333;1.4299;0.0;0.00493;0.0504;1.4299
133;13.257083333333332;0.2284;13.5;2014-01-06 13:00:00;0.0504;134;0.2284;-1.71535;1.94383333333333;0.0;0.00493;0.0504;1.94383333333333
134;13.5;0.255433333333333;13.5;2014-01-06 14:00:00;0.0504;135;0.255433333333333;-1.63246666666667;1.88793333333333;0.0;0.00493;0.0504;0.49835000000000096
135;13.5;0.2212;13.5;2014-01-06 15:00:00;0.0504;136;0.2212;-1.16706666666667;1.38828333333333;0.0;0.00493;0.0504;0.2211999999999994
136;13.5;0.214866666666667;13.5;2014-01-06 16:00:00;0.0504;137;0.214866666666667;-0.3321;0.54695;0.0;0.00493;0.0504;0.21486666666666676
137;13.296650000000001;0.2427;13.5;2014-01-06 17:00:00;0.0504;138;0.2427;0.1938;0.03935;0.0;0.00493;0.0504;0.03935
138;13.015366666666669;0.281283333333333;13.5;2014-01-06 18:00:00;0.0504;139;0.281283333333333;0.281283333333333;0.0;0.0;0.00493;0.0504;0.0
139;12.486750000000002;0.528616666666667;13.5;2014-01-06 19:00:00;0.0504;140;0.528616666666667;0.528616666666667;0.0;0.0;0.00493;0.0504;0.0
